thymidylate synthetase^ex_id=raltitrexed^source=drugbank^keyspace=1	7298
cysteinyl leukotriene receptor 1^ex_id=montelukast^source=drugbank^keyspace=1	10800	240
CD80 antigen (CD28 antigen ligand 1, B7-1 antigen)^ex_id=abatacept^source=drugbank^keyspace=1	941	942
prostaglandin E receptor 1 (subtype EP1), 42kDa^ex_id=alprostadil^source=drugbank^keyspace=1	5731	5732
topoisomerase (DNA) II alpha 170kDa^ex_id=norfloxacin^source=drugbank^keyspace=1	7153
5-hydroxytryptamine (serotonin) receptor 3A^ex_id=granisetron^source=drugbank^keyspace=1	3359	3362
retinoic acid receptor, alpha^ex_id=adapalene^source=drugbank^keyspace=1	5914	5915	5916	5916	6256	6257	6258
ret finger protein 2^ex_id=dihydromorphine^source=drugbank^keyspace=1	10206	5443
interleukin 1, beta^ex_id=anakinra^source=drugbank^keyspace=1	3553	3554	7850
ret finger protein 2^ex_id=diprenorphine^source=drugbank^keyspace=1	10206	4985	5173	5443
gamma-aminobutyric acid (GABA) B receptor, 1^ex_id=baclofen^source=drugbank^keyspace=1	2550	9568
potassium large conductance calcium-activated channel, subfamily M, alpha member 1^ex_id=cromoglicate^source=drugbank^keyspace=1	3778	6286
heme oxygenase (decycling) 1^ex_id=12-phenylheme^source=drugbank^keyspace=1	3162
ATPase, Na+/K+ transporting, alpha 1 polypeptide^ex_id=furosemide^source=drugbank^keyspace=1	476	6557
albumin^ex_id=acitretin^source=drugbank^keyspace=1	213	5914	5915	5916	5916	6256	6257	6258
annexin A1^ex_id=halobetasol propionate^source=drugbank^keyspace=1	301	866
adenosylmethionine decarboxylase 1^ex_id=putrescine^source=drugbank^keyspace=1	262
transthyretin (prealbumin, amyloidosis type I)^ex_id=o-trifluoromethylphenyl anthranilic acid^source=drugbank^keyspace=1	7276
monoamine oxidase A^ex_id=phentermine^source=drugbank^keyspace=1	4128	4129	6530	6531	6532
selectin E (endothelial adhesion molecule 1)^ex_id=1na^source=drugbank^keyspace=1	6401	6403
albumin^ex_id=methotrexate^source=drugbank^keyspace=1	213	573971
Fc fragment of IgG, high affinity Ia, receptor (CD64)^ex_id=tositumomab^source=drugbank^keyspace=1	2209	2212	2213	2214	2215	712	713	714	715	931
adrenergic, alpha-1D-, receptor^ex_id=doxazosin^source=drugbank^keyspace=1	146	147	148
5'-nucleotidase, cytosolic II^ex_id=ribavirin^source=drugbank^keyspace=1	22978	3614	5167
albumin^ex_id=phenprocoumon^source=drugbank^keyspace=1	213	5004	79001
albumin^ex_id=2-hydroxy-3,5-diiodobenzoic acid^source=drugbank^keyspace=1	213
serine (or cysteine) proteinase inhibitor, clade D (heparin cofactor), member 1^ex_id=sulodexide^source=drugbank^keyspace=1	3053	462
adenosylmethionine decarboxylase 1^ex_id=hydroxyalanine^source=drugbank^keyspace=1	262
solute carrier organic anion transporter family, member 1B1^ex_id=pravastatin^source=drugbank^keyspace=1	10599	1244	3156	5229	5879
cholinergic receptor, muscarinic 1^ex_id=glycopyrrolate^source=drugbank^keyspace=1	1128
phenylethanolamine N-methyltransferase^ex_id=7-iodo-1,2,3,4-tetrahydro-isoquinoline^source=drugbank^keyspace=1	5409
dihydroorotate dehydrogenase^ex_id=brequinar analog^source=drugbank^keyspace=1	1723
amylase, alpha 1C; salivary^ex_id=tris(hydroxyethyl)aminomethane^source=drugbank^keyspace=1	278
colony stimulating factor 3 receptor (granulocyte)^ex_id=pegfilgrastim^source=drugbank^keyspace=1	1441
opioid receptor, mu 1^ex_id=remifentanil^source=drugbank^keyspace=1	4988
glutathione S-transferase pi^ex_id=(9r,10r)-9-(s-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene^source=drugbank^keyspace=1	2950
aminolevulinate, delta-, dehydratase^ex_id=porphobilinogen^source=drugbank^keyspace=1	210
phenylethanolamine N-methyltransferase^ex_id=8,9-dichloro-2,3,4,5-tetrahydro-1h-benzo[c]azepine^source=drugbank^keyspace=1	5409
estrogen receptor 1^ex_id=chlorotrianisene^source=drugbank^keyspace=1	2099
calcium channel, voltage-dependent, alpha 1I subunit^ex_id=paramethadione^source=drugbank^keyspace=1	8911
coagulation factor II (thrombin)^ex_id=proflavine^source=drugbank^keyspace=1	2147
Fc fragment of IgG, high affinity Ia, receptor (CD64)^ex_id=adalimumab^source=drugbank^keyspace=1	2209	2212	2213	2214	2215	712	7124	713	714	715	716
integrin, alpha 11^ex_id=tirofiban^source=drugbank^keyspace=1	22801	3674	3690	3690	6403
gonadotropin-releasing hormone (type 2) receptor 2^ex_id=nafarelin^source=drugbank^keyspace=1	114814	2798
histamine receptor H1^ex_id=loratadine^source=drugbank^keyspace=1	3269
lysyl-tRNA synthetase^ex_id=l-lysine^source=drugbank^keyspace=1	3735	6541	6542	6545	84889
solute carrier family 12 (sodium/potassium/chloride transporters), member 1^ex_id=metolazone^source=drugbank^keyspace=1	6557	6559
cholecystokinin A receptor^ex_id=ceruletide^source=drugbank^keyspace=1	886
deoxyhypusine synthase^ex_id=1-guanidinium-7-aminoheptane^source=drugbank^keyspace=1	1725
glutathione reductase^ex_id=3,6-dihydroxy-xanthene-9-propionic acid^source=drugbank^keyspace=1	2936
4-aminobutyrate aminotransferase^ex_id=valproic acid^source=drugbank^keyspace=1	18	36	9734
gonadotropin-releasing hormone receptor^ex_id=cetrorelix^source=drugbank^keyspace=1	2798	3973
androgen receptor (dihydrotestosterone receptor; testicular feminization; spinal and bulbar muscular atrophy; Kennedy disease)^ex_id=oxandrolone^source=drugbank^keyspace=1	367
FK506 binding protein 1B, 12.6 kDa^ex_id=rapamycin immunosuppressant drug^source=drugbank^keyspace=1	2281	2287
neurocanthocytosis^ex_id=4-(acetylamino)-3-amino benzoic acid^source=drugbank^keyspace=1	4663
cyclin-dependent kinase 2^ex_id=4-(5-bromo-2-oxo-2h-indol-3-ylazo)-benzenesulfonamide^source=drugbank^keyspace=1	1017
cholinergic receptor, muscarinic 1^ex_id=methylscopolamine^source=drugbank^keyspace=1	1128
protein tyrosine phosphatase, non-receptor type 1^ex_id=3-(3,5-dibromo-4-hydroxy-benzoyl)-2-ethyl-benzofuran-6-sulfonic acid (4-sulfamoyl-phenyl)-amide^source=drugbank^keyspace=1	5770
betaine-homocysteine methyltransferase^ex_id=s-(d-carboxybutyl)-l-homocysteine^source=drugbank^keyspace=1	635
deoxycytidine kinase^ex_id=adenosine-5'-diphosphate^source=drugbank^keyspace=1	1633	1841	2746	2932	2937	3156	317	3304	3320	3706	3799	3815	3832	4830	51361	5395	547	55312	5747	6036	6790	6890	7371	9061	9261
solute carrier family 25, member 29^ex_id=l-carnitine^source=drugbank^keyspace=1	123096	1374	1376	1384	54677	6583	6584	788
matrix metalloproteinase 3 (stromelysin 1, progelatinase)^ex_id=n-hydroxy-1-(4-methoxyphenyl)sulfonyl-4-benzyloxycarbonyl-piperazine-2-carboxamide^source=drugbank^keyspace=1	4314
prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)^ex_id=bromfenac^source=drugbank^keyspace=1	5742	5743
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=meprobamate^source=drugbank^keyspace=1	2554	2555	2556	2557	2558	2559
ATPase, Na+/K+ transporting, alpha 1 polypeptide^ex_id=esomeprazole^source=drugbank^keyspace=1	476	479	495
nitric oxide synthase 3 (endothelial cell)^ex_id=n-omega-hydroxy-l-arginine^source=drugbank^keyspace=1	4846
cytochrome P450, family 27, subfamily B, polypeptide 1^ex_id=calcidiol^source=drugbank^keyspace=1	1594	7421
histamine receptor H1^ex_id=fexofenadine^source=drugbank^keyspace=1	3269
cyclin-dependent kinase 2^ex_id=5-{[(2-amino-9h-purin-6-yl)oxy]methyl}-2-pyrrolidinone^source=drugbank^keyspace=1	1017
serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 6^ex_id=paramethasone^source=drugbank^keyspace=1	866
adrenergic, alpha-1D-, receptor^ex_id=propericiazine^source=drugbank^keyspace=1	146	147	148
chymase 1, mast cell^ex_id=benzylsulfinic acid^source=drugbank^keyspace=1	1215
cholinergic receptor, nicotinic, alpha polypeptide 2 (neuronal)^ex_id=mecamylamine^source=drugbank^keyspace=1	1135
ATPase, Na+/K+ transporting, alpha 1 polypeptide^ex_id=magnesium^source=drugbank^keyspace=1	476
carbonic anhydrase II^ex_id=1-methyl-3-oxo-1,3-dihydro-benzo[c]isothiazole-5-sulfonic acid amide^source=drugbank^keyspace=1	760
calcium channel, voltage-dependent, alpha 2/delta subunit 1^ex_id=nifedipine^source=drugbank^keyspace=1	781
coagulation factor II (thrombin)^ex_id=coagulation factor ix^source=drugbank^keyspace=1	2147	2155	2157	2159	2677	4035	90338
protein tyrosine phosphatase, non-receptor type 1^ex_id=compound 12, n-acetyl-4-[(carboxycarbonyl)(2-carboxyphenyl)amino]-n-pentyl-1-napthylalaniamide^source=drugbank^keyspace=1	5770
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=flumazenil^source=drugbank^keyspace=1	2554
adrenergic, alpha-1B-, receptor^ex_id=methoxamine^source=drugbank^keyspace=1	147	148
adrenergic, beta-2-, receptor, surface^ex_id=terbutaline^source=drugbank^keyspace=1	154
annexin A1^ex_id=clocortolone^source=drugbank^keyspace=1	301
sulfotransferase family, cytosolic, 2B, member 1^ex_id=pregnenolone^source=drugbank^keyspace=1	6820
progesterone receptor^ex_id=norethindrone^source=drugbank^keyspace=1	5241	6462
angiotensin II receptor, type 1^ex_id=irbesartan^source=drugbank^keyspace=1	185	189	3725
deoxyhypusine synthase^ex_id=sulfadoxine^source=drugbank^keyspace=1	1725
arachidonate 5-lipoxygenase^ex_id=hyperforin^source=drugbank^keyspace=1	240	5742	8856
4-aminobutyrate aminotransferase^ex_id=isoniazid^source=drugbank^keyspace=1	18
transthyretin (prealbumin, amyloidosis type I)^ex_id=2-[3,5-dichloro-4-(2-{2-[2(2-mercaptoethoxy)ethoxy]ethoxy}ethoxy)phenylamino]benzoic acid^source=drugbank^keyspace=1	7276
topoisomerase (DNA) II alpha 170kDa^ex_id=levofloxacin^source=drugbank^keyspace=1	7153
heme oxygenase (decycling) 1^ex_id=biliverdine ix alpha^source=drugbank^keyspace=1	3162	645
NAD(P)H dehydrogenase, quinone 1^ex_id=3-hydroxymethyl-5-aziridinyl-1methyl-2-[1h-indole-4,7-dione]-propanol^source=drugbank^keyspace=1	1728
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=butalbital^source=drugbank^keyspace=1	2554
dopamine receptor D1^ex_id=amantadine^source=drugbank^keyspace=1	1812	1813
matrix metalloproteinase 3 (stromelysin 1, progelatinase)^ex_id=hydroxyaminovaline^source=drugbank^keyspace=1	4314	4322
glutamate receptor, ionotropic, N-methyl-D-aspartate 3A^ex_id=methadone^source=drugbank^keyspace=1	116443	4988	57053
sodium channel, voltage-gated, type V, alpha (long QT syndrome 3)^ex_id=moricizine^source=drugbank^keyspace=1	6331
methionyl aminopeptidase 2^ex_id=2-methyl-2-propanol^source=drugbank^keyspace=1	10988	808
hexosaminidase B (beta polypeptide)^ex_id=2-acetamido-2-deoxy-d-glucono-1,5-lactone^source=drugbank^keyspace=1	3074
phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase^ex_id=glycinamide ribonucleotide^source=drugbank^keyspace=1	2618
cyclin-dependent kinase 2^ex_id=lysine nz-carboxylic acid^source=drugbank^keyspace=1	1017
nuclear factor of kappa light polypeptide gene enhancer in B-cells 1 (p105)^ex_id=thalidomide^source=drugbank^keyspace=1	4790	5743	7124
matrix metalloproteinase 3 (stromelysin 1, progelatinase)^ex_id=1-methyloxy-4-sulfone-benzene^source=drugbank^keyspace=1	4314	4322
mitogen-activated protein kinase 14^ex_id=3-(4-fluorophenyl)-1-hydroxy-2-(pyridin-4-yl)-1h-pyrrolo[3,2-b]pyridine^source=drugbank^keyspace=1	1432
alpha-1-microglobulin/bikunin precursor^ex_id=human serum albumin^source=drugbank^keyspace=1	259	348	6289
met proto-oncogene (hepatocyte growth factor receptor)^ex_id=k-252a^source=drugbank^keyspace=1	4233
protein kinase, AMP-activated, alpha 1 catalytic subunit^ex_id=phenformin^source=drugbank^keyspace=1	5562
matrix metalloproteinase 3 (stromelysin 1, progelatinase)^ex_id=3-methylpyridine^source=drugbank^keyspace=1	4314	4322
alcohol dehydrogenase 1C (class I), gamma polypeptide^ex_id=n-1-methylheptylformamide^source=drugbank^keyspace=1	126
interleukin 6 (interferon, beta 2)^ex_id=ginseng^source=drugbank^keyspace=1	3569	5743
adrenergic, alpha-2A-, receptor^ex_id=tizanidine^source=drugbank^keyspace=1	150
tryptophan hydroxylase 1 (tryptophan 5-monooxygenase)^ex_id=7,8-dihydro-l-biopterin^source=drugbank^keyspace=1	7166
adrenergic, beta-1-, receptor^ex_id=practolol^source=drugbank^keyspace=1	153
opioid receptor, kappa 1^ex_id=pentazocine^source=drugbank^keyspace=1	4986	4988
phospholipase A2, group IIA (platelets, synovial fluid)^ex_id=6-phenyl-4(r)-(7-phenyl-heptanoylamino)-hexanoic acid^source=drugbank^keyspace=1	5320
IMP (inosine monophosphate) dehydrogenase 2^ex_id=ribavirin monophosphate^source=drugbank^keyspace=1	3615
caspase 7, apoptosis-related cysteine protease^ex_id=dica^source=drugbank^keyspace=1	840
UDP-glucose ceramide glucosyltransferase^ex_id=miglustat^source=drugbank^keyspace=1	7357
NoDesc^ex_id=trimethoprim^source=drugbank^keyspace=1	573971
estrogen receptor 2 (ER beta)^ex_id=genistein^source=drugbank^keyspace=1	2100	2185	7153
coagulation factor II (thrombin)^ex_id=1-guanidino-4-(n-nitro-benzoylamino-l-leucyl-l-prolylamino)butane^source=drugbank^keyspace=1	2147
cytochrome P450, family 3, subfamily A, polypeptide 4^ex_id=sertraline^source=drugbank^keyspace=1	1576	3350	6532
NAD(P)H dehydrogenase, quinone 1^ex_id=5-methoxy-1,2-dimethyl-3-(phenoxymethyl)indole-4,7-dione^source=drugbank^keyspace=1	1728
NoDesc^ex_id=immucillin-g^source=drugbank^keyspace=1	647088
small nuclear ribonucleoprotein polypeptide A^ex_id=malonic acid^source=drugbank^keyspace=1	6626
dihydroorotate dehydrogenase^ex_id=orotic acid^source=drugbank^keyspace=1	1723
coagulation factor II (thrombin)^ex_id=2-(3-chloro-6-{[2,2-difluoro-2-(1-oxidopyridin-2-yl)ethyl]amino}-1-oxidopyridin-2-yl)-n-[1-(3-chlorophenyl)ethyl]acetamide^source=drugbank^keyspace=1	2147
adenylate cyclase 7^ex_id=bromocriptine^source=drugbank^keyspace=1	113	1385	1576	1813	6750
corticotropin releasing hormone^ex_id=corticotropin^source=drugbank^keyspace=1	1392	4158
matrix metalloproteinase 3 (stromelysin 1, progelatinase)^ex_id=r-2-{[4'-methoxy-(1,1'-biphenyl)-4-yl]-sulfonyl}-amino-6-methoxy-hex-4-ynoic acid^source=drugbank^keyspace=1	4314
glutathione S-transferase omega 2^ex_id=glutathione^source=drugbank^keyspace=1	119391	2098	221357	2678	2739	2745	2876	2877	2878	2879	2880	2882	2882	2936	2937	2938	2939	2940	2941	2944	2946	2947	2948	2949	2950	2952	2953	2954	3029	373156	4056	4257	4258	4259	51022	51060	54210	9446
potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4^ex_id=clotrimazole^source=drugbank^keyspace=1	3783
coagulation factor II (thrombin)^ex_id=suramin^source=drugbank^keyspace=1	2147	23408	5029
solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2^ex_id=atomoxetine^source=drugbank^keyspace=1	6530
potassium inwardly-rectifying channel, subfamily J, member 1^ex_id=nateglinide^source=drugbank^keyspace=1	3758	3767	6833
adrenergic, alpha-1A-, receptor^ex_id=4-methoxyamphetamine^source=drugbank^keyspace=1	148	150
peroxiredoxin 5^ex_id=diminazene^source=drugbank^keyspace=1	25824
transthyretin (prealbumin, amyloidosis type I)^ex_id=n-(m-trifluoromethylphenyl) phenoxazine-4,6-dicarboxylic acid^source=drugbank^keyspace=1	7276
coagulation factor X^ex_id=4-[(5-chloroindol-2-yl)sulfonyl]-2-(2-methylpropyl)-1-[[5-(pyridin-4-yl)pyrimidin-2-yl]carbonyl]piperazine^source=drugbank^keyspace=1	2159
phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)^ex_id=1-(2-chlorophenyl)-3,5-dimethyl-1h-pyrazole-4-carboxylic acid ethyl ester^source=drugbank^keyspace=1	5142
protein phosphatase 1, catalytic subunit, gamma isoform^ex_id=motuporin^source=drugbank^keyspace=1	5501
carbonic anhydrase II^ex_id=4-(aminosulfonyl)-n-[(2,3,4-trifluorophenyl)methyl]-benzamide^source=drugbank^keyspace=1	760
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=picrotoxin^source=drugbank^keyspace=1	2554	2569
peptidylprolyl isomerase A (cyclophilin A)-like 2^ex_id=phosphocholine^source=drugbank^keyspace=1	140913
potassium inwardly-rectifying channel, subfamily J, member 1^ex_id=glipizide^source=drugbank^keyspace=1	3758
carbonic anhydrase II^ex_id=4-[(3-bromo-4-o-sulfamoylbenzyl)(4-cyanophenyl)amino]-4h-[1,2,4]-triazole^source=drugbank^keyspace=1	760
ATPase, aminophospholipid transporter (APLT), Class I, type 8A, member 1^ex_id=phosphatidylserine^source=drugbank^keyspace=1	10396	113026	1607	1608	5286	546	55512	55627	5578	81490	8436	8527	949	9791	9814
lectin, galactoside-binding, soluble, 7 (galectin 7)^ex_id=2-deoxy-2-aminogalactose^source=drugbank^keyspace=1	3963
L-3-hydroxyacyl-Coenzyme A dehydrogenase, short chain^ex_id=3-hydroxybutyryl-coenzyme a^source=drugbank^keyspace=1	3033
sex hormone-binding globulin^ex_id=5-alpha-androstane-3-beta,17beta-diol^source=drugbank^keyspace=1	6462
solute carrier family 25, member 13 (citrin)^ex_id=l-aspartic acid^source=drugbank^keyspace=1	10165	10606	122622	159	1615	2806	2806	440	443	444	445	51026	55157	6505	790	80150	8604	91703	95
gonadotropin-releasing hormone receptor^ex_id=leuprolide^source=drugbank^keyspace=1	2798
albumin^ex_id=carboplatin^source=drugbank^keyspace=1	213
albumin^ex_id=iodipamide^source=drugbank^keyspace=1	213
aldo-keto reductase family 1, member C3 (3-alpha hydroxysteroid dehydrogenase, type II)^ex_id=rutin^source=drugbank^keyspace=1	8644
peroxisome proliferative activated receptor, delta^ex_id=(11e)-octadec-11-enoic acid^source=drugbank^keyspace=1	5467
angiotensin II receptor, type 1^ex_id=forasartan^source=drugbank^keyspace=1	185
5-hydroxytryptamine (serotonin) receptor 1A^ex_id=venlafaxine^source=drugbank^keyspace=1	3350	3351	3356	6530	6532
albumin^ex_id=insulin-detemir^source=drugbank^keyspace=1	213
phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase^ex_id=pemetrexed^source=drugbank^keyspace=1	2618	2618	573971	7298
butyrylcholinesterase^ex_id=hexafluronium bromide^source=drugbank^keyspace=1	590
cholinergic receptor, muscarinic 1^ex_id=cryptenamine^source=drugbank^keyspace=1	1128	1129	1131	1132	1133
matrix metalloproteinase 12 (macrophage elastase)^ex_id=acetohydroxamic acid^source=drugbank^keyspace=1	4321
opioid receptor, mu 1^ex_id=levorphanol^source=drugbank^keyspace=1	4988
prostaglandin I2 (prostacyclin) receptor (IP)^ex_id=misoprostol^source=drugbank^keyspace=1	5739
solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2^ex_id=reboxetine^source=drugbank^keyspace=1	6530
NoDesc^ex_id=dapsone^source=drugbank^keyspace=1	573971
adrenergic, alpha-1A-, receptor^ex_id=tolazoline^source=drugbank^keyspace=1	148
retinoic acid receptor, gamma^ex_id=4-[3-oxo-3-(5,5,8,8-tetramethyl-5,6,7,8-tetrahydro-naphthalen-2-yl)-propenyl]-benzoic acid^source=drugbank^keyspace=1	5916
arachidonate 5-lipoxygenase^ex_id=masoprocol^source=drugbank^keyspace=1	240	246
adrenergic, alpha-1D-, receptor^ex_id=alfuzosin^source=drugbank^keyspace=1	146	147	148
aminolevulinate, delta-, dehydratase^ex_id=aminolevulinic acid^source=drugbank^keyspace=1	210
phosphodiesterase 3B, cGMP-inhibited^ex_id=hg9a-9, nonanoyl-n-hydroxyethylglucamide^source=drugbank^keyspace=1	5140
estrogen receptor 1^ex_id=desogestrel^source=drugbank^keyspace=1	2099	5241
phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)^ex_id=(s)-rolipram^source=drugbank^keyspace=1	5142	5144
Fc fragment of IgG, high affinity Ia, receptor (CD64)^ex_id=muromonab^source=drugbank^keyspace=1	2209	2212	2213	2214	2215	712	713	714	715	716	916
benzodiazapine receptor (peripheral)^ex_id=cinolazepam^source=drugbank^keyspace=1	706
sodium channel, voltage-gated, type X, alpha^ex_id=benzocaine^source=drugbank^keyspace=1	6336
adrenergic, alpha-2A-, receptor^ex_id=yohimbine^source=drugbank^keyspace=1	150	151	152
NoDesc^ex_id=sri-9439^source=drugbank^keyspace=1	573971
acid phosphatase, prostate^ex_id=alpha-benzyl-aminobenzyl-phosphonic acid^source=drugbank^keyspace=1	55
5-hydroxytryptamine (serotonin) receptor 1B^ex_id=frovatriptan^source=drugbank^keyspace=1	3351	3352
glutathione reductase^ex_id=glutathionylspermidine disulfide^source=drugbank^keyspace=1	2936
